"","population","emp_to_pop","hci","consumption_hg","absorption","tfp","labor_share","irr","depreciation","exchange","share_house","share_gov","share_exports","share_imports","cpi","cpi_change","recession"
"139",4.127910137,0.386636313,1.432527304,3444.125244,3701.311768,0.408881158,0.231892437,0.207486734,0.031783972,527.4681396,0.845525682,0.150197357,0.052403484,-0.094641469,506.22,0.256378437,0
"140",1.403126001,0.343204393,2.294342518,10893.33789,15470.2959,0.581456304,0.275394589,0.077142991,0.084598489,527.4681396,0.227123111,0.246938229,0.4658283,-0.122117907,506.22,0.256378437,0
"141",17.42079544,0.393453139,1.803086996,38292.37109,45619.58203,0.419607669,0.50265944,0.104999073,0.046842128,527.4681396,0.725491941,0.118823573,0.105971903,-0.110534742,506.22,0.256378437,0
"142",1.949542999,0.267755066,2.278354168,5786.44043,6314.063965,0.441096425,0.608985007,0.044369183,0.038917154,6.35932827,0.852028847,0.24604544,0.262476504,-0.52821666,506.22,0.256378437,0
"143",12.94003201,0.480091692,2.257240295,14001.67969,17116.60352,0.146625444,0.550735414,0.368711561,0.04087536,1,0.638378918,0.252810508,0.152060255,-0.261104643,506.22,0.256378437,1
"144",38.33754349,0.407720202,1.546708465,45429.21484,58558.14063,0.386562049,0.445534229,0.173052892,0.042519782,1128.934204,0.614277244,0.172239542,0.047100112,-0.102628186,506.22,0.256378437,0
"145",11.25126553,0.2991496,1.38120842,24826.46094,31428.30273,0.564710855,0.390613467,0.172746703,0.038919333,527.4681396,0.765012324,0.101906277,0.132618159,-0.23510474,506.22,0.256378437,0
"146",20.92307091,0.387783776,1.159663677,19822.64648,22190.54492,0.5653373,0.41484192,0.345000029,0.043668073,23.06096458,0.873538196,0.137866959,0.192731068,-0.324952841,506.22,0.256378437,0
"147",7.982224941,0.39575431,1.47781086,13261.45996,15364.40723,0.338183671,0.617155015,0.062109955,0.043280337,527.4681396,0.728778601,0.156970337,0.032122251,-0.105910778,506.22,0.256378437,0
"148",7.423288822,0.432692297,1.251335621,4795.168457,5352.087402,0.167585775,0.837298691,0.01,0.034001134,1081.577148,0.747026086,0.232889771,0.023670746,-0.117393948,506.22,0.256378437,0
"149",10.10248184,0.292796265,2.0392766,68373.35156,86446.74219,0.760277092,0.495365769,0.116678745,0.049013074,1.297433376,0.591503322,0.186327264,0.215462714,-0.278097808,506.22,0.256378437,0
"150",138.9394836,0.319754006,1.609723568,392136.0625,423661.25,0.799592078,0.308731616,0.300461024,0.04345699,131.2743378,0.754052818,0.06947846,0.220709175,-0.069592319,506.22,0.256378437,0
"151",30.52107048,0.287860495,1.661012769,100839.0078,140709.1563,0.601462185,0.489744842,0.11155466,0.045708425,8.865008354,0.59435606,0.146963149,0.142688796,-0.278099924,506.22,0.256378437,0
"152",5.68326807,0.453788201,1.749503374,6478.43457,7473.273926,0.183690414,0.806201458,0.01,0.02973103,527.4681396,0.796775043,0.178737327,0.090165928,-0.160928622,506.22,0.256378437,0
"153",19.55254173,0.44961479,1.355705619,30938.0332,50467.64844,0.251851827,0.231410593,0.028044624,0.061244458,87.15914154,0.263718933,0.146744028,0.630960643,-0.183027431,506.22,0.256378437,0
"154",8.991735458,0.492563412,1.456375599,9192.669922,10290.19238,0.239509314,0.74101007,0.08644636,0.048741605,557.8226318,0.728070378,0.253178596,0.024863014,-0.071985647,506.22,0.256378437,0
"155",48.82058716,0.291971811,2.2856493,406479.2188,493666.25,0.765532315,0.518273711,0.137001336,0.045712661,6.35932827,0.657651365,0.155068547,0.156432688,-0.177021936,506.22,0.256378437,0
"156",2.032196045,0.271135258,2.082101345,10116.37305,12680.80957,0.758558929,0.578189135,0.152898028,0.056070324,6.35932827,0.638260782,0.173864394,0.361875355,-0.363924205,506.22,0.256378437,0
"157",5.658379078,0.348686439,1.43219173,5517.13623,6055.77832,0.312197328,0.530363858,0.153701276,0.045742102,2889.587402,0.837432563,0.15237473,0.090206109,-0.160842761,506.22,0.256378437,0
"158",13.61844921,0.41401703,1.142384052,8937.407227,10619.84375,0.181638405,0.661439359,0.027473634,0.027345326,527.4681396,0.743588507,0.1892685,0.083272807,-0.142020702,506.22,0.256378437,0
"159",1.105872989,0.236916895,1.52095592,7457.803223,8501.34375,0.990389943,0.612078846,0.068017147,0.049680494,6.35932827,0.744788289,0.176123172,0.274525613,-0.34090206,506.22,0.256378437,0
"160",3.1307199,0.262239998,1.567130208,7028.841309,10479.12305,0.370349228,0.54968375,0.01,0.047155928,265.5283203,0.517122507,0.325905681,0.133132339,-0.389981925,506.22,0.256378437,0
"161",30.91191483,0.202732276,1.480138659,73606.78125,87637.39844,0.760004103,0.712847412,0.104373045,0.068564877,2.436058283,0.931329668,0.035459667,0.021091415,-0.115043931,506.22,0.256378437,0
"162",36.04828644,0.379451133,2.047654629,63976.38281,71916.50781,0.368784308,0.57148236,0.117575973,0.04035319,75.55410767,0.810767174,0.109265961,0.084726676,-0.151557863,506.22,0.256378437,0
"163",39.49094772,0.413990253,1.556475997,47921.33984,64969.58203,0.387515545,0.443371832,0.167966872,0.042995919,1251.900024,0.585716903,0.168611333,0.046433229,-0.125601664,535.65,0.058136778,0
"164",9.206580162,0.493234166,1.483113885,9996.038086,11336.65625,0.264119357,0.74101007,0.097061589,0.048647005,551.7103271,0.753846645,0.187309116,0.020957109,-0.094562173,535.65,0.058136778,0
"165",1.120514035,0.239175948,1.557643294,7688.546387,8759.035156,0.912753582,0.612078846,0.072704807,0.048758607,6.771549225,0.805084646,0.185235903,0.306956381,-0.281878024,535.65,0.058136778,0
"166",13.8291769,0.369644064,1.126447678,16258.01758,19411.29297,0.407525539,0.60251087,0.112870052,0.046284381,522.8901367,0.688106418,0.204881415,0.030242914,-0.129360929,535.65,0.058136778,0
"167",1.444844007,0.242240679,2.324808359,10204.1748,14893.83984,0.614289284,0.275394589,0.071708485,0.081409879,522.8901367,0.254543781,0.21894981,0.547301769,-0.147617623,535.65,0.058136778,1
"168",10.19613647,0.297919202,2.073808432,71546.35938,91740.53125,0.756131649,0.488516808,0.120139971,0.048203927,1.331025004,0.584178984,0.192994982,0.21765019,-0.29171896,535.65,0.058136778,0
"169",49.36458206,0.305688425,2.327808142,431853.8438,532097.1875,0.781131506,0.513675094,0.131249398,0.046724699,6.771549225,0.648985267,0.1538129,0.155489951,-0.201158956,535.65,0.058136778,0
"170",1.228098035,0.407215062,2.397467613,14028.79102,17955.59961,0.82307291,0.431628138,0.167665169,0.044055354,31.70806694,0.612145245,0.190208763,0.222263843,-0.371102929,535.65,0.058136778,0
"171",14.13206387,0.413301564,1.147333026,9251.950195,11077.29395,0.183475658,0.667955101,0.024496466,0.028265679,522.8901367,0.725595415,0.181157082,0.074027978,-0.15216969,535.65,0.058136778,0
"172",1.884238005,0.313694449,2.630747557,13733.63477,20576.90234,0.810701311,0.277960986,0.260348618,0.063818045,5.836571217,0.396040142,0.186237872,0.3071675,-0.219384149,535.65,0.058136778,0
"173",5.84869194,0.343837552,1.446788073,5675.327148,6183.737305,0.312890381,0.531205535,0.162727818,0.04623707,2961.90918,0.832551241,0.160586268,0.090204187,-0.151319742,535.65,0.058136778,0
"174",11.5567627,0.300605315,1.39539361,25991.11719,32694.38281,0.558064222,0.373254359,0.170372427,0.038680989,522.8901367,0.777972102,0.109564163,0.130763993,-0.248733088,535.65,0.058136778,0
"175",31.60706329,0.200861235,1.488187671,88797.32031,102891.7031,0.838760197,0.678936243,0.094578318,0.069225997,2.171533346,0.954883575,0.036737032,0.020639136,-0.118553117,535.65,0.058136778,0
"176",37.05205154,0.37818498,2.070778608,69965.75,79898.63281,0.387545794,0.575030088,0.124488905,0.042376749,72.10083771,0.801693916,0.104959011,0.075111896,-0.162872136,535.65,0.058136778,0
"177",3.220653057,0.261748155,1.584722161,7396.525391,9900.577148,0.41225031,0.454162091,0.055161647,0.04893196,268.6000061,0.472476989,0.301156491,0.259091377,-0.294634104,535.65,0.058136778,0
"178",5.83779192,0.454281342,1.752863526,6724.128418,7645.35791,0.324157119,0.806201458,0.01,0.029222421,522.8901367,0.456533462,0.104250871,0.089400634,-0.361491948,535.65,0.058136778,0
"179",2.055733919,0.272408796,2.093305349,11134.99609,14500.40039,0.809553087,0.536456466,0.183102682,0.056205709,6.771549225,0.622915864,0.180023953,0.384403259,-0.359352589,535.65,0.058136778,0
"180",21.54746246,0.387406883,1.163883567,19924.41211,22601.64844,0.563084781,0.41484192,0.364056557,0.04508812,25.40077972,0.833025634,0.135236993,0.188967273,-0.287334949,535.65,0.058136778,0
"181",17.89956284,0.397462855,1.816251874,39343.84375,46756.48828,0.413344264,0.50265944,0.106765561,0.04724722,522.8901367,0.733198583,0.111036047,0.147996113,-0.122585148,535.65,0.058136778,0
"182",20.26239967,0.461717994,1.367774248,35388.77734,57049.77734,0.33438018,0.237053186,0.055037122,0.058513768,80.36807251,0.230206028,0.132367134,0.649740756,-0.183939517,535.65,0.058136778,0
"183",7.675337791,0.434247982,1.260523081,5251.063477,5822.447266,0.156230032,0.618850827,0.01,0.034926224,1028.683594,0.803790748,0.207296461,0.027410766,-0.148515001,535.65,0.058136778,0
"184",8.216896057,0.395526483,1.493183851,13637.30566,15921.22656,0.33888948,0.617155015,0.065611579,0.042441726,522.8901367,0.721841216,0.16408135,0.023127582,-0.110899597,535.65,0.058136778,0
"185",1.965662003,0.27726029,2.223026991,5770.043945,6312.949219,0.474907488,0.560738087,0.061603285,0.035938475,6.771549225,0.812857747,0.236525118,0.277104557,-0.47276473,535.65,0.058136778,0
"186",13.12426662,0.485216423,2.27985549,12885.06445,15660.38184,0.124034226,0.550735414,0.305473924,0.039510578,1,0.664705515,0.289459199,0.82718128,-0.334107369,535.65,0.058136778,1
"187",142.61409,0.321404238,1.641591668,330836.9375,391080.1563,0.727487743,0.329671115,0.241774395,0.049203858,128.6516724,0.571046889,0.085190475,0.235604435,-0.077675976,535.65,0.058136778,0
"188",30.86934662,0.314094171,1.681106329,108464.75,153192.5625,0.598314345,0.49769628,0.111865729,0.046514519,8.795583725,0.582594573,0.146597445,0.141165346,-0.275043398,535.65,0.058136778,0
"189",4.201757908,0.386028899,1.439620852,3541.484375,3821.697266,0.44848296,0.16431579,0.226731434,0.031542022,522.8901367,0.862562776,0.135873184,0.05003655,-0.065057002,535.65,0.058136778,0
"190",22.18838692,0.387030032,1.168118834,20628.01953,23359.30859,0.555697978,0.41484192,0.396684885,0.046372138,25.84034157,0.822307527,0.130579188,0.196601599,-0.275656939,570.78,0.06558387,0
"191",3.312664986,0.26262843,1.602511644,7954.811035,10634.66406,0.371807247,0.454162091,0.035090152,0.048407104,258.5866699,0.496632755,0.322056174,0.237767383,-0.332259953,570.78,0.06558387,0
"192",31.22588158,0.300532149,1.701442957,115606.5938,167720.9531,0.602090418,0.475449085,0.113487244,0.047454856,8.192333221,0.577603519,0.153923377,0.140652537,-0.324129671,570.78,0.06558387,0
"193",1.233911037,0.409227223,2.416982174,14597.33984,19204.16992,0.856244504,0.425263017,0.16556178,0.044518117,31.31365585,0.587317348,0.169484645,0.175914466,-0.328285933,570.78,0.06558387,0
"194",38.0859108,0.37965276,2.094163656,75881.89063,86823.07813,0.394115865,0.572905242,0.113901645,0.044419758,67.31763458,0.805096924,0.110963903,0.073986679,-0.176352233,570.78,0.06558387,0
"195",2.079915047,0.274049651,2.104569912,12157.3584,16017.38379,0.787595332,0.519036174,0.201882258,0.0563812,7.045364857,0.637958229,0.20350799,0.404115021,-0.457769543,570.78,0.06558387,0
"196",49.88718033,0.298519571,2.370744228,453303.0313,563705.9375,0.778831899,0.512818694,0.128561065,0.047910057,7.045364857,0.640810013,0.154729858,0.165332019,-0.204719514,570.78,0.06558387,0
"197",1.138434052,0.222235087,1.595215678,7725.67334,8809.402344,0.944545925,0.612078846,0.073474728,0.047834862,7.045364857,0.773660839,0.177782506,0.204475373,-0.254803717,570.78,0.06558387,0
"198",146.4170227,0.323442883,1.674090505,569466,642346.5625,0.875233829,0.299673915,0.173609242,0.053016178,125.8081055,0.779519439,0.100619256,0.15649052,-0.078561224,570.78,0.06558387,0
"199",10.29808712,0.303091534,2.108925343,75647.44531,97793.63281,0.754843533,0.485473514,0.123229913,0.047727272,1.281358361,0.574135244,0.194406524,0.243612736,-0.319220364,570.78,0.06558387,0
"200",8.454791069,0.395160573,1.508716702,14015.68555,16953.66992,0.348650426,0.617155015,0.065721482,0.042527258,479.2667847,0.693097115,0.159212917,0.024465278,-0.156358525,570.78,0.06558387,0
"201",1.982287049,0.2774573,2.169043303,5899.250977,6597.899902,0.475436896,0.544047892,0.07022687,0.036067445,7.045364857,0.841604948,0.248615935,0.266820252,-0.525111735,570.78,0.06558387,0
"202",4.275800228,0.385658815,1.446749449,3694.681396,4008.090576,0.427209377,0.16431579,0.222019911,0.031554636,479.2667847,0.883119702,0.11594978,0.052665498,-0.081731178,570.78,0.06558387,0
"203",7.939572811,0.435287914,1.269778013,5450.95166,5957.013672,0.153986275,0.614920378,0.01,0.035236694,1081.869629,0.807115376,0.203358948,0.024675546,-0.128963649,570.78,0.06558387,0
"204",14.66833782,0.414627602,1.152303338,9726.316406,11605.98145,0.193619043,0.58731848,0.042205289,0.029252974,479.2667847,0.749291062,0.177945778,0.088234909,-0.146228924,570.78,0.06558387,0
"205",20.99768639,0.473829156,1.379950404,40603.07031,66521.82031,0.346142888,0.242809847,0.05280168,0.055738654,76.70614624,0.233284086,0.137258396,0.685168266,-0.174687982,570.78,0.06558387,0
"206",5.997385025,0.452030336,1.756229997,6898.169922,7753.260742,0.188908756,0.806201458,0.01,0.028297856,479.2667847,0.823337674,0.153876439,0.060159087,-0.174508929,570.78,0.06558387,0
"207",14.25202084,0.362298985,1.136238217,16529.16602,19821.81836,0.405894011,0.552376032,0.121691488,0.046618413,479.2667847,0.6823138,0.218839914,0.036265515,-0.137184471,570.78,0.06558387,0
"208",11.87355709,0.30228957,1.409724474,27526.67578,36237.26953,0.562911987,0.3707304,0.174940512,0.038673643,479.2667847,0.76745069,0.116584294,0.133637473,-0.285764754,570.78,0.06558387,0
"209",40.77494049,0.417385184,1.566305161,52936.3125,74276.40625,0.396527201,0.423895508,0.173267856,0.04401128,1245.035522,0.577546239,0.165331364,0.043569069,-0.134052798,570.78,0.06558387,0
"210",13.32990932,0.489336375,2.302697182,13503.66504,15858.35742,0.129206985,0.550735414,0.131885901,0.038240779,1,0.732355356,0.216353163,0.347201169,-0.394270867,570.78,0.06558387,1
"211",9.447402,0.492939759,1.510343194,10067.67969,11746.85254,0.257017285,0.74101007,0.09902446,0.049244687,546.9550171,0.750197649,0.147437066,0.023153568,-0.091073669,570.78,0.06558387,0
"212",6.015417099,0.339294825,1.461533189,6137.536621,6637.177246,0.326971859,0.528088987,0.173116773,0.046511445,2985.185791,0.868008614,0.131978393,0.081547603,-0.146398813,570.78,0.06558387,0
"213",1.489192963,0.242413179,2.355678558,9736.009766,14675.2627,0.640635192,0.275394589,0.081718922,0.078819871,479.2667847,0.253341556,0.182575062,0.522506714,-0.161829919,570.78,0.06558387,0
"214",18.39538956,0.400787984,1.829512715,41499.34766,49048.44531,0.411413699,0.50265944,0.102994628,0.047913626,479.2667847,0.737952411,0.110522099,0.154407054,-0.169067681,570.78,0.06558387,0
"215",32.28252411,0.200055361,1.496280551,83597.46094,99911.42188,0.727586508,0.678936243,0.080700815,0.071048237,2.01609993,0.879395068,0.044095803,0.030610202,-0.115654007,570.78,0.06558387,0
"216",1.914414048,0.344753021,2.651778936,14490.71289,22675.70898,0.759598136,0.277960986,0.245514527,0.062700205,6.138819218,0.410367459,0.186615452,0.310334474,-0.264963508,570.78,0.06558387,0
"217",22.84675789,0.386143095,1.17236948,21127.76563,24942.97461,0.532475591,0.41484192,0.412133873,0.047713261,24.30064201,0.801918507,0.126269162,0.208681971,-0.304479867,689.92,0.208731911,0
"218",8.212264061,0.435933367,1.279101014,6032.780273,6524.077637,0.165729359,0.606218219,0.021519661,0.035220034,1185.690796,0.809147716,0.231370136,0.037340228,-0.162597924,689.92,0.208731911,0
"219",4.345386028,0.385466318,1.453913331,3812.732178,4174.799316,0.389370531,0.16431579,0.232922867,0.031459838,447.8052673,0.908951044,0.109746046,0.040751427,-0.071353056,689.92,0.208731911,0
"220",15.22852516,0.416379086,1.157295227,10333.34375,13390.42188,0.199165091,0.554311872,0.051934287,0.030486062,447.8052673,0.736281872,0.173977673,0.125089213,-0.158900186,689.92,0.208731911,0
"221",14.68972588,0.357097612,1.146113753,17604.55664,21219.72266,0.364708543,0.617802739,0.091578968,0.046543509,447.8052673,0.709127069,0.219309703,0.033025254,-0.155635804,689.92,0.208731911,0
"222",10.40733624,0.307096484,2.144636631,79637.35938,104053.9063,0.729953587,0.47220394,0.128667384,0.047408078,1.232141614,0.577628911,0.197270915,0.260556042,-0.361223847,689.92,0.208731911,0
"223",6.165371895,0.335259606,1.476428628,6846.273438,7380.029297,0.340798527,0.527008414,0.177420348,0.047380958,2981.514648,0.894098103,0.13639839,0.068043157,-0.155764177,689.92,0.208731911,0
"224",18.90700722,0.399999087,1.842870474,43546.20703,52874.87109,0.407444984,0.50265944,0.101565003,0.049483053,447.8052673,0.738011777,0.107515052,0.06230291,-0.12647137,689.92,0.208731911,0
"225",1.946351051,0.348344135,2.67297864,15672.86426,25227.95117,0.714539289,0.277960986,0.213404194,0.062340394,6.826856613,0.451379448,0.194170401,0.288989812,-0.345800638,689.92,0.208731911,0
"226",1.158897042,0.224351241,1.63369441,7828.353516,8936.816406,0.809564233,0.612078846,0.071512967,0.046678241,8.261223793,0.848700285,0.19890289,0.157601953,-0.045186527,689.92,0.208731911,0
"227",6.161796093,0.449544246,1.759603024,7096.468262,8103.399902,0.171568051,0.806201458,0.01,0.027606063,447.8052673,0.85991621,0.156703502,0.144449666,-0.204309076,689.92,0.208731911,0
"228",13.55846882,0.494996724,2.325767994,11912.34668,13796.36914,0.098621696,0.550735414,0.186086252,0.03744727,1,0.810628593,0.271133661,0.212099105,-0.37547785,689.92,0.208731911,1
"229",21.75942039,0.486150273,1.392234921,48086.89453,84286.35156,0.371808946,0.255409956,0.056651399,0.053947315,75.03335571,0.227754027,0.13697876,0.843245864,-0.217895225,689.92,0.208731911,0
"230",31.59685516,0.321545551,1.718847275,126671.3516,194556.0625,0.591759741,0.4733513,0.11357072,0.048714563,7.750325203,0.561021805,0.152013257,0.157377884,-0.348651618,689.92,0.208731911,0
"231",12.2039566,0.303782902,1.424202561,29217.75781,38030.85156,0.535745561,0.385044515,0.167942077,0.039145611,447.8052673,0.80485177,0.121508941,0.150100827,-0.335330695,689.92,0.208731911,0
"232",32.95549774,0.199735539,1.504417419,77595.96094,97641.33594,0.61615777,0.678936243,0.074244648,0.073943354,2.090162754,0.80148524,0.052790705,0.037768114,-0.11272876,689.92,0.208731911,0
"233",42.08271408,0.421532124,1.576196551,57759.80469,80220.49219,0.373676747,0.43544209,0.155404076,0.04483474,1196.310669,0.604833305,0.147406116,0.054331396,-0.160229415,689.92,0.208731911,0
"234",50.41212845,0.304262458,2.414472342,460273.7813,585404.4375,0.728006542,0.515515029,0.113500267,0.049025081,8.261223793,0.62842232,0.163410902,0.174304575,-0.210695907,689.92,0.208731911,0
"235",8.696915627,0.394852631,1.524411082,14931.37402,17665.44922,0.347354263,0.617155015,0.072011426,0.043201007,447.8052673,0.701870203,0.177598134,0.032989021,-0.146831289,689.92,0.208731911,0
"236",3.407541037,0.262946218,1.620500803,8029.862793,11079.14844,0.339213908,0.454162091,0.01,0.04840114,238.2033386,0.545757592,0.284537166,0.277651399,-0.423245013,689.92,0.208731911,0
"237",2.106374979,0.275829316,2.115894794,13891.62109,18950.02344,0.795691133,0.516057551,0.187765718,0.056525756,8.261223793,0.659522951,0.211444616,0.387027681,-0.445358038,689.92,0.208731911,0
"238",1.999930024,0.274509617,2.11637044,6032.777344,6960.987305,0.476691753,0.537770748,0.076129735,0.039519921,8.261223793,0.804127395,0.251672924,0.228756115,-0.482057065,689.92,0.208731911,0
"239",39.14841461,0.380497016,2.117812634,78109.78125,91175.98438,0.387744248,0.560397506,0.141950786,0.04602493,69.17532349,0.783644259,0.120552197,0.079043359,-0.199098542,689.92,0.208731911,0
"240",1.536411047,0.244726167,2.386958838,9466.616211,14568.99023,0.760201991,0.275394589,0.08645086,0.076704845,447.8052673,0.223663121,0.137883529,0.702468753,-0.153037131,689.92,0.208731911,1
"241",1.239292979,0.419997494,2.436655283,15603.23535,20507.83398,0.78565979,0.425918162,0.161579683,0.044313308,28.45283699,0.643644691,0.171077177,0.169361964,-0.366525412,689.92,0.208731911,0
"242",150.3473969,0.324566507,1.707232952,504623.3125,579650.875,0.811648965,0.286428511,0.210955814,0.05400452,118.5460205,0.636228621,0.116091743,0.220211193,-0.061163511,689.92,0.208731911,0
"243",9.708168983,0.491956828,1.538072228,10828.2334,13090.09863,0.243084699,0.74101007,0.085763104,0.050452337,546.8486328,0.808021188,0.123818547,0.044553235,-0.13655372,689.92,0.208731911,0
"244",22.5495472,0.498948146,1.404628754,53465.12109,94244.22656,0.251256764,0.360357583,0.01,0.053014074,79.32816315,0.343367279,0.169239014,0.699161112,-0.253462315,465.35,-0.325501507,0
"245",1.979882002,0.353051344,2.69434762,15629.03516,25407.28125,0.619433343,0.277960986,0.185274795,0.06205127,7.155137539,0.478626937,0.214802191,0.219128579,-0.363421232,465.35,-0.325501507,1
"246",10.52183437,0.308287757,2.180952787,82888.64063,109301.9375,0.711380601,0.48659277,0.116409153,0.04711372,1.35027504,0.563769579,0.202490523,0.19629176,-0.28438431,465.35,-0.325501507,0
"247",12.55091667,0.305912729,1.438829303,30346.71875,38031.04297,0.538113892,0.40642786,0.172559544,0.039884482,472.1862793,0.771869063,0.12096376,0.12873055,-0.253688991,465.35,-0.325501507,0
"248",33.65061951,0.198212003,1.512598634,89120.71875,115243.6328,0.596037209,0.678936243,0.077012576,0.07559374,2.301533222,0.78628397,0.049801618,0.015755417,-0.096916355,465.35,-0.325501507,0
"249",23.52406311,0.384801852,1.176635504,21617.65625,25458.85352,0.486421973,0.41484192,0.430071384,0.049477741,27.5182991,0.802453458,0.126740947,0.209251225,-0.303552359,465.35,-0.325501507,0
"250",40.23720551,0.375881689,2.141728878,84132.23438,98929.82031,0.374726504,0.57795167,0.149143443,0.04728828,77.35201263,0.779165864,0.128116101,0.067090772,-0.180992544,465.35,-0.325501507,0
"251",13.81059933,0.499782653,2.349069595,21112.95898,23878.14648,0.171420813,0.550735414,0.054269064,0.037381776,1,0.942922354,0.139935762,0.166602373,-0.281305522,465.35,-0.325501507,0
"252",2.1370399,0.277486628,2.127280712,15661.90527,20656.60156,0.701475501,0.540713131,0.160235852,0.057732143,8.47367382,0.757885218,0.231494933,0.501791298,-0.636914432,465.35,-0.325501507,0
"253",3.506288052,0.263241344,1.638691783,7997.856934,10571.97559,0.330710739,0.454162091,0.01,0.048128072,262.3658447,0.573690534,0.266620487,0.235986561,-0.346752167,465.35,-0.325501507,1
"254",43.43651199,0.425963023,1.586150289,62960.08594,82996.89844,0.334951401,0.447046876,0.163862094,0.045143776,1320.312012,0.62741375,0.163818702,0.054146048,-0.134162873,465.35,-0.325501507,0
"255",8.944705963,0.394646843,1.540268779,15225.79297,18199.85156,0.333794266,0.617155015,0.071973294,0.043403856,472.1862793,0.697614491,0.191766024,0.035743259,-0.13758643,465.35,-0.325501507,0
"256",1.244024038,0.413175295,2.456488848,16192.55762,20447.70117,0.748371363,0.426562816,0.155504897,0.04404144,31.95980072,0.678475976,0.186573625,0.131028473,-0.328662008,465.35,-0.325501507,0
"257",1.586753964,0.247045225,2.418654203,9455.802734,14300.52441,0.488813698,0.275394589,0.063966885,0.074878335,472.1862793,0.361471564,0.199075282,0.424447656,-0.243906945,465.35,-0.325501507,0
"258",9.977445602,0.491107673,1.566310525,12231.6377,14533.08203,0.241698608,0.74101007,0.079359211,0.050723869,568.281311,0.846229792,0.110679999,0.027418429,-0.143377706,465.35,-0.325501507,0
"259",19.43254089,0.399431016,1.856325746,44546.85547,54078.23828,0.38314271,0.50265944,0.099852122,0.051017065,472.1862793,0.754747033,0.107791282,0.046340771,-0.12280032,465.35,-0.325501507,0
"260",6.310259819,0.331523555,1.49147594,7500.366211,8064.257324,0.346787512,0.53090775,0.169628009,0.049629796,3385.649902,0.896005273,0.138351843,0.064707577,-0.154352903,465.35,-0.325501507,0
"261",2.019208908,0.278822078,2.064976931,5988.04834,7005.320801,0.417826086,0.59175545,0.054014221,0.043275394,8.47367382,0.7918275,0.272515923,0.196261525,-0.499098301,465.35,-0.325501507,0
"262",4.404230118,0.38531139,1.461112738,3796.748291,4165.38916,0.33383739,0.16431579,0.221429914,0.031034237,472.1862793,0.922718704,0.106659487,0.030420186,-0.085505813,465.35,-0.325501507,0
"263",6.330471992,0.446728154,1.762982607,7221.741211,8407.805664,0.165366098,0.806201458,0.01,0.027527045,472.1862793,0.832815707,0.145705223,0.141950309,-0.208637983,465.35,-0.325501507,0
"264",31.98989677,0.3537419,1.734496593,141016.9531,212072.4219,0.555655718,0.498829126,0.108153045,0.049920857,8.057100296,0.549387038,0.168171063,0.102286749,-0.264834791,465.35,-0.325501507,0
"265",154.4021759,0.324618331,1.733126879,660981.625,763026.125,0.763770998,0.306834936,0.201859996,0.05506254,148.9017487,0.79598546,0.103854597,0.120668471,-0.072042339,465.35,-0.325501507,0
"266",15.14109898,0.351893696,1.15607512,17677.05859,21541.25586,0.358730912,0.57414484,0.104709379,0.046847321,472.1862793,0.696639299,0.227732956,0.06060832,-0.165242732,465.35,-0.325501507,0
"267",8.489030838,0.436327782,1.288492322,6011.628906,6629.29834,0.169440269,0.606218219,0.027608842,0.035088267,1230.179199,0.782769382,0.228743598,0.026222438,-0.141667277,465.35,-0.325501507,0
"268",15.81391335,0.418622411,1.162308812,11052.63867,14406.90527,0.195370287,0.52425772,0.04954049,0.032700285,472.1862793,0.74425,0.178436354,0.077815086,-0.200294226,465.35,-0.325501507,1
"269",1.18067503,0.226988799,1.673101187,8225.155273,9442.240234,0.783495784,0.612078846,0.079752676,0.045868047,8.47367382,0.831353366,0.204517111,0.152246043,-0.047502134,465.35,-0.325501507,0
"270",50.97081757,0.293768365,2.459007025,449906.7188,566274,0.664817035,0.522477567,0.108410574,0.049518298,8.47367382,0.613932192,0.179459676,0.137225121,-0.168512151,465.35,-0.325501507,1
"271",2.014866114,0.331535668,2.715887308,16057.33008,28698.43359,0.641731203,0.277960986,0.201099247,0.061293107,6.793621063,0.441770077,0.20113793,0.253373265,-0.374619037,565.66,0.215558182,0
"272",1.640210032,0.246919598,2.450770617,9792.139648,15924.24316,0.533272505,0.275394589,0.090463072,0.074946634,495.2770081,0.336095333,0.167515084,0.459595591,-0.238210127,565.66,0.215558182,0
"273",24.22140503,0.382696241,1.180917144,21935.89258,26080.11914,0.439574689,0.41484192,0.348025531,0.050827026,33.96009827,0.79500407,0.134860441,0.197608039,-0.30314669,565.66,0.215558182,0
"274",51.58466339,0.286153228,2.504363298,463540.0313,585470.125,0.63098526,0.528297246,0.112277038,0.04966208,7.321221828,0.605729461,0.18288213,0.197930947,-0.207226977,565.66,0.215558182,0
"275",158.5782623,0.325031741,1.758925676,635761.0625,759984.8125,0.607550323,0.506763101,0.149637148,0.056367557,150.2980194,0.676706672,0.102223277,0.187704057,-0.082897313,565.66,0.215558182,0
"276",8.766929626,0.436526819,1.297952652,6410.399902,7117.058594,0.177100301,0.606218219,0.038338866,0.035414126,1230.748291,0.75251919,0.251032352,0.039801046,-0.153981596,565.66,0.215558182,0
"277",15.60521698,0.346697778,1.166123033,18073.69922,22688.3457,0.348506749,0.569620788,0.107757136,0.048110541,495.2770081,0.645754874,0.22768499,0.087526008,-0.164484262,565.66,0.215558182,0
